id,WT_dice,WT_haus95
BraTS20_Training_313,0.9493210330636023,1.0
BraTS20_Training_056,0.8684835173493809,3.7416574954986572
BraTS20_Training_187,0.9379639003708407,1.0
BraTS20_Training_312,0.9197454178268719,1.4142135381698608
BraTS20_Training_178,0.9613693384041713,1.0
BraTS20_Training_221,0.9556296824942702,1.0
BraTS20_Training_154,0.9415561463632033,1.0
BraTS20_Training_236,0.8686966145463833,2.4494898319244385
BraTS20_Training_185,0.9263277720465297,2.2360680103302
BraTS20_Training_341,0.9030440566554503,1.0
BraTS20_Training_346,0.9516157205240174,1.0
BraTS20_Training_340,0.8295432915700962,46.19523620605469
BraTS20_Training_245,0.8951863804791421,3.1622776985168457
BraTS20_Training_134,0.7866739101707606,5.196152210235596
BraTS20_Training_320,0.8485707333132936,9.433980941772461
BraTS20_Training_182,0.8031169053582515,52.04805374145508
BraTS20_Training_353,0.9322824477618588,1.4142135381698608
BraTS20_Training_096,0.9602740768937951,0.0
BraTS20_Training_128,0.9095545967108256,1.4142135381698608
BraTS20_Training_159,0.8363773123663117,10.488088607788086
BraTS20_Training_290,0.8872599404922911,4.242640495300293
BraTS20_Training_293,0.7491319355216712,6.164413928985596
BraTS20_Training_131,0.9055676896036946,1.4142135381698608
BraTS20_Training_183,0.9537824039762286,1.0
BraTS20_Training_108,0.8834855101230648,2.2360680103302
BraTS20_Training_119,0.7678159188999297,4.242640495300293
BraTS20_Training_026,0.9379402812393562,1.0
BraTS20_Training_135,0.9207985127159178,1.7320507764816284
BraTS20_Training_266,0.9172732772584453,2.0
BraTS20_Training_019,0.8675190844225997,2.4494898319244385
BraTS20_Training_227,0.7661358473171855,14.422204971313477
BraTS20_Training_202,0.9514213370226318,1.0
BraTS20_Training_302,0.8427972503777229,3.0
BraTS20_Training_070,0.8578668630751964,2.8284270763397217
BraTS20_Training_277,0.8188502445196812,4.690415859222412
BraTS20_Training_219,0.8645470922317414,6.0
BraTS20_Training_048,0.6623805696937227,13.928388595581055
BraTS20_Training_249,0.9317474904566662,1.4142135381698608
BraTS20_Training_035,0.8048015967839421,7.0
BraTS20_Training_365,0.9430892644494716,1.0
BraTS20_Training_223,0.9661481267045541,1.0
BraTS20_Training_304,0.8634744890209117,3.0
BraTS20_Training_129,0.9196480012627757,1.0
BraTS20_Training_027,0.7057187591221505,9.643651008605957
BraTS20_Training_369,0.9438825319483901,1.0
BraTS20_Training_231,0.9718787743649776,0.0
BraTS20_Training_368,0.9468125606356458,1.0
BraTS20_Training_171,0.877807269049122,5.0
BraTS20_Training_028,0.8456297884696999,3.0
BraTS20_Training_241,0.956341888079451,1.0
BraTS20_Training_260,0.5169225368446787,55.767372131347656
BraTS20_Training_060,0.9317089811565126,1.0
BraTS20_Training_324,0.93512191974304,1.0
BraTS20_Training_045,0.9443835139041215,1.0
BraTS20_Training_337,0.9580194424145796,0.0
BraTS20_Training_165,0.950709311583127,1.0
BraTS20_Training_332,0.9483343172809311,1.0
BraTS20_Training_235,0.9557964544033404,1.0
BraTS20_Training_059,0.7528229308847252,7.0
BraTS20_Training_173,0.8466513630087504,3.0
BraTS20_Training_321,0.9584185944797637,1.0
BraTS20_Training_336,0.9672415426892826,0.0
BraTS20_Training_199,0.949210826941459,1.0
BraTS20_Training_093,0.9571639149489999,1.0
BraTS20_Training_067,0.9488120040353597,1.0
BraTS20_Training_155,0.9610214640117902,0.0
BraTS20_Training_356,0.872920237975194,4.242640495300293
BraTS20_Training_095,0.9670848282006212,0.0
BraTS20_Training_198,0.954366714990951,1.0
BraTS20_Training_328,0.9284793037348766,1.0
BraTS20_Training_038,0.88154689858191,1.4142135381698608
BraTS20_Training_299,0.8975320349162351,3.0
BraTS20_Training_072,0.7585373898420043,5.830951690673828
BraTS20_Training_097,0.9499080204854724,1.0
BraTS20_Training_264,0.842905491589993,72.81895446777342
BraTS20_Training_317,0.9466971254521226,1.0
BraTS20_Training_230,0.9674648016534724,1.0
BraTS20_Training_043,0.7871091479716378,9.899495124816895
BraTS20_Training_138,0.9310034210571042,1.0
BraTS20_Training_354,0.870759094796609,2.8284270763397217
BraTS20_Training_105,0.8890960634715273,1.0
BraTS20_Training_011,0.8987335385236389,1.4142135381698608
BraTS20_Training_193,0.8083074734730457,45.93473815917969
BraTS20_Training_310,0.899636202743228,2.0
BraTS20_Training_005,0.7130594025409179,31.843366622924805
BraTS20_Training_279,0.8121608525602376,18.493242263793945
BraTS20_Training_281,0.8093345960635757,38.40572738647461
BraTS20_Training_107,0.9305423929017814,1.0
BraTS20_Training_084,0.9235745642184171,1.0
BraTS20_Training_307,0.8843005002328412,2.4494898319244385
BraTS20_Training_003,0.7557366882253921,3.4198585510249613
BraTS20_Training_305,0.8419733157783199,3.316624879837036
BraTS20_Training_242,0.8648050647630737,2.8284270763397217
BraTS20_Training_006,0.9379641129498468,1.0
BraTS20_Training_162,0.9439991434647823,1.0
BraTS20_Training_366,0.9438661164987538,1.0
BraTS20_Training_065,0.6527649003726186,18.138357162475586
BraTS20_Training_200,0.901787340849746,2.0
BraTS20_Training_144,0.9264930573849403,1.0
BraTS20_Training_331,0.7469872258375512,8.602325439453125
BraTS20_Training_002,0.8354256189227434,3.0
BraTS20_Training_110,0.7003987240829346,32.80244064331055
BraTS20_Training_115,0.9670351362021319,0.0
BraTS20_Training_306,0.8968560923461371,2.8284270763397217
BraTS20_Training_357,0.8067588780131002,65.66581726074219
BraTS20_Training_161,0.9494501272631226,1.0
BraTS20_Training_194,0.9484193851090236,1.0
BraTS20_Training_286,0.880950184501845,2.2360680103302
