id,COVID_dice,COVID_haus95
volume-covid19-A-0666,0.49713497009494334,259.60015869140625
volume-covid19-A-0422,0.6461742591773552,27.58305549621582
volume-covid19-A-0660,0.3865950102678376,56.67208099365234
volume-covid19-A-0562,0.6247279817551923,11.764040899276663
volume-covid19-A-0585,0.10725421428892137,64.0
volume-covid19-A-0011,0.3180922961255894,88.69731559753426
volume-covid19-A-0112,0.04476602725756123,76.59295501708984
volume-covid19-A-0400,0.5833693615794783,17.661007499694826
volume-covid19-A-0464,0.6619147578295003,74.10447158813474
volume-covid19-A-0332,0.810372585096596,9.619994258880615
volume-covid19-A-0096,0.7364282473915017,139.92419128417967
volume-covid19-A-0307,0.567344262295082,163.98320617675773
volume-covid19-A-0320,0.31114828087257573,57.3389892578125
volume-covid19-A-0455,0.2065878629012315,102.7871997833251
volume-covid19-A-0342,0.34678311062801026,80.89009094238277
volume-covid19-A-0553,0.362495057334915,91.6081314086914
volume-covid19-A-0629,0.6062396609040797,51.86135368347168
volume-covid19-A-0476,0.3838795112138126,127.61545486450194
volume-covid19-A-0557,0.6814253309214114,24.531153678893833
volume-covid19-A-0329,0.3516473783656117,137.03205947875978
volume-covid19-A-0638,0.48006550180304164,97.46739387512191
volume-covid19-A-0604,0.3894988388706489,141.8946304321289
volume-covid19-A-0437,0.7769651126657016,9.676522254943848
volume-covid19-A-0504,0.5935192847523082,21.97450656890869
volume-covid19-A-0066,0.5575168770419074,45.81543159484863
volume-covid19-A-0106,0.7030128386549,11.814221382141113
volume-covid19-A-0685,0.08999716990031759,238.88084716796877
volume-covid19-A-0636,0.3987512616482407,70.10432586669921
volume-covid19-A-0386,0.5078963078203296,34.62223587036127
volume-covid19-A-0530,0.4023099133782483,89.18282890319824
volume-covid19-A-0418,0.4736842105263158,72.60633850097656
volume-covid19-A-0560,0.7358450731257917,13.106311798095703
volume-covid19-A-0285,0.08449948584968928,155.27726287841796
volume-covid19-A-0479,0.3797196514269435,15.250824928283691
volume-covid19-A-0215,0.4907271629431554,85.73500671386718
volume-covid19-A-0165,0.40186173420791027,30.0
volume-covid19-A-0295,0.21327247590007764,35.145355224609375
volume-covid19-A-0034,0.7261654052363918,14.119185447692871
volume-covid19-A-0120,0.5124478037951267,162.8268585205078
volume-covid19-A-0331,0.16276914690651403,143.65613555908203
volume-covid19-A-0073,0.4881181759794477,90.89121208190917
volume-covid19-A-0567,0.08288816129588143,128.8479034423828
volume-covid19-A-0407,0.7150303672946599,12.046333074569702
volume-covid19-A-0511,0.5587732220717203,76.44910011291503
volume-covid19-A-0339,0.40110745803772274,164.07138366699218
volume-covid19-A-0070,0.0,216.89413452148438
volume-covid19-A-0041,0.22567387711523557,139.94158935546875
volume-covid19-A-0589,0.7871500621299613,5.343416213989258
volume-covid19-A-0383,0.5382887841824827,83.56122589111328
volume-covid19-A-0252,0.7784029490839547,11.693303680419922
volume-covid19-A-0092,0.4128649042085835,30.327836513519287
volume-covid19-A-0240,0.24783427495291904,170.138525390625
volume-covid19-A-0421,0.45417474430108973,146.1146026611328
volume-covid19-A-0264,0.09955752212389381,228.82198944091795
volume-covid19-A-0256,0.5890962755083526,122.77265014648435
volume-covid19-A-0627,0.39635726795096327,256.4050354003906
volume-covid19-A-0525,0.7872290841295735,10.0
volume-covid19-A-0047,0.6474785659037181,75.0620346069336
volume-covid19-A-0462,0.5809221579242113,18.004619598388672
volume-covid19-A-0129,0.33982753114021075,117.56728096008301
volume-covid19-A-0579,0.6980328060241667,156.9354827880859
volume-covid19-A-0696,0.5428297098964405,245.63155364990234
volume-covid19-A-0282,0.6037224702754226,10.036399841308594
volume-covid19-A-0391,0.6040053404539386,181.14873352050776
volume-covid19-A-0228,0.3796192609182531,111.88189239501953
volume-covid19-A-0323,0.006155266214009626,72.06573638916014
volume-covid19-A-0382,0.7957282865833052,60.317498779296876
volume-covid19-A-0014,0.5787961721660376,117.26608276367185
volume-covid19-A-0016,0.1768233317003293,116.10397720336907
volume-covid19-A-0388,0.6818189353624774,164.35995483398438
volume-covid19-A-0237,0.15931877489355856,286.48497314453124
volume-covid19-A-0025,0.8479828206012789,5.0
volume-covid19-A-0392,0.7791204006096234,28.374699020385737
volume-covid19-A-0199,0.7146716578673211,111.34099006652832
volume-covid19-A-0659,0.7027131129781651,166.65395812988268
volume-covid19-A-0566,0.8164177048276947,19.578387928008706
volume-covid19-A-0054,0.6126130135208302,49.141540718078616
volume-covid19-A-0083,0.2215285599356396,152.44680938720694
volume-covid19-A-0648,0.3346552188811458,215.5883056640625
volume-covid19-A-0548,0.7314007607437333,73.48349533081031
volume-covid19-A-0044,0.3409318489721388,177.8136199951172
volume-covid19-A-0255,0.5444558567409458,169.23215332031248
volume-covid19-A-0313,0.7153842119066353,62.8355016708374
volume-covid19-A-0669,0.3481856264621076,85.9129467010498
volume-covid19-A-0130,0.7209887934182958,94.87059478759765
volume-covid19-A-0626,0.4490669638111715,53.45676555633541
volume-covid19-A-0416,0.6958088552713076,131.2389892578124
volume-covid19-A-0319,0.8492736057214221,5.0
volume-covid19-A-0187,0.3957900623102732,101.33715057373047
volume-covid19-A-0236,0.43406371538477884,132.8571334838867
volume-covid19-A-0366,0.5303472898409608,169.50934219360352
volume-covid19-A-0417,0.2147979709637922,207.77438354492188
volume-covid19-A-0599,0.6120043763070063,75.77842864990232
volume-covid19-A-0202,0.49197473751961057,77.68408203125
volume-covid19-A-0354,0.3947457056247895,162.76698608398436
volume-covid19-A-0521,0.5977829458501764,27.198253250122065
volume-covid19-A-0288,0.7197704334058975,20.0
volume-covid19-A-0612,0.5593910624557409,71.63500213623047
volume-covid19-A-0013,0.5004889787329891,66.78160972595214
volume-covid19-A-0214,0.8573812344156512,5.0
volume-covid19-A-0031,0.6800546981832389,147.64402770996094
volume-covid19-A-0090,0.5435844690151711,171.5086982727051
volume-covid19-A-0445,0.7461751115280592,94.1918800354003
volume-covid19-A-0472,0.33955912694103596,148.95604705810547
volume-covid19-A-0360,0.7964002117522498,5.394560813903809
volume-covid19-A-0361,0.28620609752060644,143.4273468017578
volume-covid19-A-0164,0.8190568506761013,23.98280067443841
volume-covid19-A-0315,0.8656667965199325,5.0637526512146
volume-covid19-A-0413,0.02591792656587473,261.3367004394531
volume-covid19-A-0463,0.65410014983629,8.866980600357042
