id,WT_dice,WT_haus95
BraTS20_Training_313,0.9532505059655199,1.0
BraTS20_Training_056,0.8864333358889825,2.2360680103302
BraTS20_Training_187,0.9328439142404271,1.0
BraTS20_Training_312,0.9080589699542803,2.2360680103302
BraTS20_Training_178,0.9650204453484184,1.0
BraTS20_Training_221,0.9614277058386272,0.0
BraTS20_Training_154,0.8930076865856682,2.8284270763397217
BraTS20_Training_236,0.9106951177795864,1.0
BraTS20_Training_185,0.9214361726738537,1.4142135381698608
BraTS20_Training_341,0.9127174086484762,1.0
BraTS20_Training_346,0.9548301840347728,1.0
BraTS20_Training_340,0.8272107799334478,44.11349105834961
BraTS20_Training_245,0.8896616521802442,3.605551242828369
BraTS20_Training_134,0.7751431027768184,6.324555397033691
BraTS20_Training_320,0.8624162039301436,8.5440034866333
BraTS20_Training_182,0.817210640265905,40.52961769103997
BraTS20_Training_353,0.9509904558062333,1.0
BraTS20_Training_096,0.9666094343032713,0.0
BraTS20_Training_128,0.8575154040855981,3.7416574954986572
BraTS20_Training_159,0.8946079484425349,2.0
BraTS20_Training_290,0.8960902447237414,1.7320507764816284
BraTS20_Training_293,0.85428551879474,4.582575798034668
BraTS20_Training_131,0.9053631005746704,1.4142135381698608
BraTS20_Training_183,0.962792821539782,1.0
BraTS20_Training_108,0.8931450603374893,1.7320507764816284
BraTS20_Training_119,0.740788027095081,14.142135620117188
BraTS20_Training_026,0.9412179214053947,1.0
BraTS20_Training_135,0.9247558066768848,1.4142135381698608
BraTS20_Training_266,0.9370758969508016,1.0
BraTS20_Training_019,0.8922134102379236,2.2360680103302
BraTS20_Training_227,0.8518182916515646,3.0
BraTS20_Training_202,0.9526246021962379,1.0
BraTS20_Training_302,0.7053885714605497,8.774964332580566
BraTS20_Training_070,0.8527324018673701,44.65422821044922
BraTS20_Training_277,0.761700952643932,9.669505596160889
BraTS20_Training_219,0.8897090962070808,3.7416574954986572
BraTS20_Training_048,0.6965500853297618,9.433980941772461
BraTS20_Training_249,0.9235922960398183,1.0
BraTS20_Training_035,0.8264198861012775,4.582575798034668
BraTS20_Training_365,0.9217548649866883,54.0
BraTS20_Training_223,0.9623338771137065,1.0
BraTS20_Training_304,0.878603414497621,3.0
BraTS20_Training_129,0.9156915832842848,1.0
BraTS20_Training_027,0.7165145970649579,10.770329475402832
BraTS20_Training_369,0.958171873962047,0.0
BraTS20_Training_231,0.975282435994186,0.0
BraTS20_Training_368,0.955527151969802,0.0
BraTS20_Training_171,0.8885641792397264,4.0
BraTS20_Training_028,0.852171555113662,6.4031243324279785
BraTS20_Training_241,0.9610214694103271,1.0
BraTS20_Training_260,0.7586250269532093,32.710853576660156
BraTS20_Training_060,0.9323214815152691,1.0
BraTS20_Training_324,0.9314989803831462,1.0
BraTS20_Training_045,0.9461186750660434,1.0
BraTS20_Training_337,0.9685856863567789,0.0
BraTS20_Training_165,0.9531659116762133,1.0
BraTS20_Training_332,0.951911116376283,1.0
BraTS20_Training_235,0.9632691872541765,1.0
BraTS20_Training_059,0.7776595958176965,4.358899116516113
BraTS20_Training_173,0.8699447628973423,2.2360680103302
BraTS20_Training_321,0.9544208037825058,1.0
BraTS20_Training_336,0.979059515062454,0.0
BraTS20_Training_199,0.9450871233384066,1.0
BraTS20_Training_093,0.9682933664277994,0.0
BraTS20_Training_067,0.9532136818932732,1.0
BraTS20_Training_155,0.9503553275523042,1.0
BraTS20_Training_356,0.8721117138838659,3.0
BraTS20_Training_095,0.9644832633199643,0.0
BraTS20_Training_198,0.9581505856637127,1.0
BraTS20_Training_328,0.9375630625176575,1.0
BraTS20_Training_038,0.8963468320683905,1.4142135381698608
BraTS20_Training_299,0.7420555651385233,8.062257766723633
BraTS20_Training_072,0.7634213797247156,5.385164737701416
BraTS20_Training_097,0.9522581137062547,1.0
BraTS20_Training_264,0.8891755386795538,2.0
BraTS20_Training_317,0.9465502351021975,1.0
BraTS20_Training_230,0.9698522061008888,0.0
BraTS20_Training_043,0.7860199714693296,5.0
BraTS20_Training_138,0.9273992683016963,1.4142135381698608
BraTS20_Training_354,0.921709209132599,1.4142135381698608
BraTS20_Training_105,0.9160692575357399,1.4142135381698608
BraTS20_Training_011,0.8932467316179532,2.0
BraTS20_Training_193,0.706170434705617,50.04598007202125
BraTS20_Training_310,0.8905612492714202,1.7320507764816284
BraTS20_Training_005,0.7519326339039204,69.03622436523438
BraTS20_Training_279,0.8381135026226719,36.414283752441406
BraTS20_Training_281,0.9006533918725146,1.4142135381698608
BraTS20_Training_107,0.9314102212219356,1.0
BraTS20_Training_084,0.9309020611823715,1.0
BraTS20_Training_307,0.8870874348581355,2.4494898319244385
BraTS20_Training_003,0.7714152428713045,3.605551242828369
BraTS20_Training_305,0.8867337288281317,2.2360680103302
BraTS20_Training_242,0.8450512159376787,27.58622932434082
BraTS20_Training_006,0.9423283520163591,1.0
BraTS20_Training_162,0.9495421516207686,1.0
BraTS20_Training_366,0.9342797699180027,1.0
BraTS20_Training_065,0.698308471914924,27.386127471923828
BraTS20_Training_200,0.9226516477031547,1.4142135381698608
BraTS20_Training_144,0.9324301783344333,1.0
BraTS20_Training_331,0.809545513738768,5.916079998016357
BraTS20_Training_002,0.8521697914472298,20.2237491607666
BraTS20_Training_110,0.7348670688855002,9.539392471313477
BraTS20_Training_115,0.9672389300619982,0.0
BraTS20_Training_306,0.927988927558205,1.4142135381698608
BraTS20_Training_357,0.7903695392310005,65.67609634399408
BraTS20_Training_161,0.943525711290092,1.0
BraTS20_Training_194,0.944825134777543,1.0
