id,WT_dice,WT_haus95
BraTS20_Training_313,0.9490441903148383,1.0
BraTS20_Training_056,0.8911626656940193,3.0
BraTS20_Training_187,0.9368707818560954,1.4142135381698608
BraTS20_Training_178,0.9671804383047667,0.0
BraTS20_Training_221,0.9558500971360532,1.0
BraTS20_Training_346,0.9529705043061523,1.0
BraTS20_Training_245,0.8774903504334509,4.898979663848877
BraTS20_Training_134,0.8487332495085134,3.0
BraTS20_Training_320,0.8415709566956575,10.630146026611328
BraTS20_Training_182,0.8611999570677257,53.57238006591797
BraTS20_Training_353,0.9372530287897868,1.0
BraTS20_Training_096,0.962115130245965,0.0
BraTS20_Training_128,0.868668248051508,3.1622776985168457
BraTS20_Training_159,0.8730697475780531,7.280109882354736
BraTS20_Training_290,0.9020704591734643,3.0
BraTS20_Training_293,0.8956688070769092,1.4142135381698608
BraTS20_Training_183,0.9558914122648781,1.0
BraTS20_Training_119,0.7600950118764845,13.928388595581055
BraTS20_Training_026,0.9283481132326702,1.0
BraTS20_Training_266,0.9361723062391153,1.0
BraTS20_Training_019,0.8867416327467299,2.4494898319244385
BraTS20_Training_227,0.7772941863203925,13.304134368896484
BraTS20_Training_302,0.8109231893015676,4.123105525970459
BraTS20_Training_277,0.7635469761052669,10.344079971313477
BraTS20_Training_219,0.871346253875825,6.78233003616333
BraTS20_Training_048,0.7096885440241405,10.049875259399414
BraTS20_Training_249,0.9000832485431505,3.0
BraTS20_Training_365,0.9464546022490629,1.0
BraTS20_Training_223,0.9696802714349398,0.0
BraTS20_Training_027,0.7448293750140966,9.643651008605957
BraTS20_Training_368,0.9486901012441322,1.0
BraTS20_Training_171,0.8901819483920059,3.1622776985168457
BraTS20_Training_028,0.8663202863410692,2.2360680103302
BraTS20_Training_241,0.9624106837929062,0.0
BraTS20_Training_260,0.78252402251375,23.8253863334653
BraTS20_Training_045,0.9472953159966048,1.0
BraTS20_Training_337,0.9729696327683617,0.0
BraTS20_Training_165,0.9272161343964525,1.4142135381698608
BraTS20_Training_332,0.9381739935446743,1.0
BraTS20_Training_336,0.9770743737452676,0.0
BraTS20_Training_199,0.937536927727776,1.0
BraTS20_Training_067,0.9566977371775982,1.0
BraTS20_Training_155,0.9426932109837186,1.0
BraTS20_Training_356,0.8838701654023131,2.4494898319244385
BraTS20_Training_038,0.9114163668619114,1.0
BraTS20_Training_299,0.9437998367838206,1.0
BraTS20_Training_072,0.7793418024099986,5.385164737701416
BraTS20_Training_097,0.9550242100534119,1.0
BraTS20_Training_317,0.9544475893267532,0.0
BraTS20_Training_043,0.7938195110569569,4.123105525970459
BraTS20_Training_138,0.9350917332594563,1.0
BraTS20_Training_354,0.9428636154978866,1.0
BraTS20_Training_011,0.9053997808489131,1.4142135381698608
BraTS20_Training_193,0.7401232793586919,49.92995071411133
BraTS20_Training_005,0.7205355922940293,23.043437957763672
BraTS20_Training_279,0.788560628829663,79.76214599609375
BraTS20_Training_281,0.9044657829966348,1.4142135381698608
BraTS20_Training_003,0.7627768249944076,3.464101552963257
BraTS20_Training_006,0.941132161859785,1.0
BraTS20_Training_162,0.9460965822073164,1.0
BraTS20_Training_366,0.9385721170113505,1.0
BraTS20_Training_065,0.7657253091300086,32.95451354980469
BraTS20_Training_144,0.934493423709468,1.0
BraTS20_Training_331,0.8790051077059738,2.0
BraTS20_Training_002,0.8680870945356355,2.2360680103302
BraTS20_Training_357,0.9109047948638392,1.4142135381698608
BraTS20_Training_161,0.9551660586000676,1.0
BraTS20_Training_158,0.8563912404673616,5.74456262588501
BraTS20_Training_289,0.9567920648989788,0.0
BraTS20_Training_041,0.939605696035348,1.0
BraTS20_Training_301,0.9023020557816442,1.4142135381698608
BraTS20_Training_181,0.9201411728093813,1.0
BraTS20_Training_315,0.9725199543899659,1.0
BraTS20_Training_040,0.9413847937138496,1.0
BraTS20_Training_082,0.7509421361446358,21.83803834915156
BraTS20_Training_312,0.8866888969516866,3.0
BraTS20_Training_054,0.9209501480912322,1.0
BraTS20_Training_154,0.9213512377674158,1.4142135381698608
BraTS20_Training_236,0.859651636008465,5.0
BraTS20_Training_185,0.9352714085166121,1.0
BraTS20_Training_341,0.9034749034749034,1.4142135381698608
BraTS20_Training_340,0.9684885468607883,0.0
BraTS20_Training_125,0.9695116467308211,0.0
BraTS20_Training_282,0.9585123561398403,1.0
BraTS20_Training_314,0.7586930790361123,10.24695110321045
BraTS20_Training_131,0.9310856351699848,1.0
BraTS20_Training_108,0.9189091285448148,1.0
BraTS20_Training_135,0.9384939924791342,1.0
BraTS20_Training_202,0.9568886885228715,1.0
BraTS20_Training_270,0.9645930744731314,0.0
BraTS20_Training_070,0.914935536275967,1.0
BraTS20_Training_308,0.9341162828879859,1.4142135381698608
BraTS20_Training_035,0.8549358775467991,2.0
BraTS20_Training_304,0.8644751436926491,3.0
BraTS20_Training_004,0.951979145228785,1.0
BraTS20_Training_129,0.9233884362888555,1.0
BraTS20_Training_369,0.96197919334686,0.0
BraTS20_Training_231,0.9757324983225228,0.0
BraTS20_Training_046,0.5559859407503048,70.71739692687989
BraTS20_Training_060,0.9296043352821035,1.0
BraTS20_Training_324,0.9361966200516662,1.0
BraTS20_Training_163,0.9675191773846483,0.0
BraTS20_Training_235,0.9573379884846258,1.0
BraTS20_Training_189,0.9442273685102237,1.0
BraTS20_Training_059,0.7661881608397005,5.099019527435303
BraTS20_Training_173,0.8431376760850793,2.8284270763397217
BraTS20_Training_348,0.973019501102135,0.0
BraTS20_Training_321,0.9417688231096715,1.0
BraTS20_Training_049,0.9146318333384319,1.0
