id,WT_dice,WT_haus95
BraTS20_Training_049,0.9109340252038547,1.4142135381698608
BraTS20_Training_017,0.9182504274680136,1.0
BraTS20_Training_012,0.7627983100521447,13.892443656921387
BraTS20_Training_093,0.9533630038237322,1.0
BraTS20_Training_095,0.9658974408573031,0.0
BraTS20_Training_198,0.9382685770624967,1.0
BraTS20_Training_328,0.9185944092264128,1.0
BraTS20_Training_264,0.714847775175644,102.34255981445312
BraTS20_Training_142,0.9300411522633745,1.0
BraTS20_Training_230,0.9651406695839335,0.0
BraTS20_Training_105,0.8630994989262706,6.4031243324279785
BraTS20_Training_325,0.15769589323389432,19.0
BraTS20_Training_310,0.8747018148739513,2.2360680103302
BraTS20_Training_156,0.9334290837629919,1.0
BraTS20_Training_107,0.9317393094523851,1.0
BraTS20_Training_153,0.9395711646481423,1.0
