id,WT_dice,WT_haus95
BraTS20_Training_313,0.9494142553082221,1.0
BraTS20_Training_056,0.8982300884955753,2.0
BraTS20_Training_187,0.9262317424982395,1.4142135381698608
BraTS20_Training_178,0.970559855908399,0.0
BraTS20_Training_221,0.958182013402472,1.0
BraTS20_Training_346,0.9516167804725923,1.0
BraTS20_Training_245,0.8844253348537314,3.7416574954986572
BraTS20_Training_134,0.8492761578044598,2.8284270763397217
BraTS20_Training_320,0.8458244111349037,11.0
BraTS20_Training_182,0.9147140118030828,2.0
BraTS20_Training_353,0.9441459260480194,1.0
BraTS20_Training_096,0.9587144357639554,1.0
BraTS20_Training_128,0.8923685251087387,2.2360680103302
BraTS20_Training_159,0.8687540449463277,7.141428470611572
BraTS20_Training_290,0.89143430497794,3.1622776985168457
BraTS20_Training_293,0.8689380409396895,2.0
BraTS20_Training_183,0.9578084073075241,1.0
BraTS20_Training_119,0.8544149914012927,2.0
BraTS20_Training_026,0.9325725211364383,1.0
BraTS20_Training_266,0.9369794639143346,1.0
BraTS20_Training_019,0.8882825233926954,2.8284270763397217
BraTS20_Training_227,0.7666385846672282,14.899664878845215
BraTS20_Training_302,0.8512780790085206,3.0
BraTS20_Training_277,0.6318598078010175,13.03840446472168
BraTS20_Training_219,0.7893624595714384,16.552946090698242
BraTS20_Training_048,0.6514678608585516,14.071247100830078
BraTS20_Training_249,0.8967522482642933,3.316624879837036
BraTS20_Training_365,0.9570241626105528,1.0
BraTS20_Training_223,0.9683436219392814,0.0
BraTS20_Training_027,0.7148114669421488,7.8102498054504395
BraTS20_Training_368,0.9581662308350373,1.0
BraTS20_Training_171,0.864014503895627,5.196152210235596
BraTS20_Training_028,0.860861206280348,2.0
BraTS20_Training_241,0.9595094100985989,1.0
BraTS20_Training_260,0.7529200757282198,10.954451560974121
BraTS20_Training_045,0.9410326979953993,1.0
BraTS20_Training_337,0.9659010529968369,0.0
BraTS20_Training_165,0.9525735830615576,1.0
BraTS20_Training_332,0.9470456421747848,1.0
BraTS20_Training_336,0.9743418638016749,0.0
BraTS20_Training_199,0.9451528545972091,1.0
BraTS20_Training_067,0.9497353143756765,1.0
BraTS20_Training_155,0.959502429171898,1.0
BraTS20_Training_356,0.8416146173207794,7.549834251403809
BraTS20_Training_038,0.8976249864439866,1.4142135381698608
BraTS20_Training_299,0.9397988331953142,1.0
BraTS20_Training_072,0.741396191872777,6.7082037925720215
BraTS20_Training_097,0.9392474302972171,1.0
BraTS20_Training_317,0.9484531141412447,1.0
BraTS20_Training_043,0.7756362275449102,7.0
BraTS20_Training_138,0.9188731985515842,1.7320507764816284
BraTS20_Training_354,0.9162599746299154,1.4142135381698608
BraTS20_Training_011,0.9069834929413974,1.4142135381698608
BraTS20_Training_193,0.7766212386746406,55.33534240722656
BraTS20_Training_005,0.7051409231487424,32.0608791351318
BraTS20_Training_279,0.9020407620970956,2.8284270763397217
BraTS20_Training_281,0.884159561183762,2.0
BraTS20_Training_003,0.7781205369894315,3.1622776985168457
BraTS20_Training_006,0.9394235230794928,1.0
BraTS20_Training_162,0.934256192218322,1.0
BraTS20_Training_366,0.9525534760766307,1.0
BraTS20_Training_065,0.7670239130791577,5.74456262588501
BraTS20_Training_144,0.9198080810062991,1.0
BraTS20_Training_331,0.7753662846152644,7.681145668029785
BraTS20_Training_002,0.8872859872009995,1.4142135381698608
BraTS20_Training_357,0.9170916732873728,1.0
BraTS20_Training_161,0.9483057555312653,1.0
BraTS20_Training_158,0.8724852907170936,3.0
BraTS20_Training_289,0.9571470501907837,0.0
BraTS20_Training_041,0.9452105121359818,1.0
BraTS20_Training_301,0.8961965495644253,2.0
BraTS20_Training_181,0.9367656842890252,1.0
BraTS20_Training_315,0.9745789368333762,0.0
BraTS20_Training_040,0.934893367200937,1.0
BraTS20_Training_082,0.6942748322350522,5.830951690673828
BraTS20_Training_312,0.9023863646600624,1.7320507764816284
BraTS20_Training_054,0.9149610152566248,1.4142135381698608
BraTS20_Training_154,0.8823647543727109,3.0
BraTS20_Training_236,0.925458156226047,1.0
BraTS20_Training_185,0.9170364699831346,3.0
BraTS20_Training_341,0.9045790952625955,1.0
BraTS20_Training_340,0.9591805836235213,1.0
BraTS20_Training_125,0.9733436238423177,0.0
BraTS20_Training_282,0.9587485168588511,1.0
BraTS20_Training_314,0.6379509344073082,22.649503707885742
BraTS20_Training_131,0.9137015180251317,1.4142135381698608
BraTS20_Training_108,0.9292203676315234,1.0
BraTS20_Training_135,0.9359266890692776,1.0
BraTS20_Training_202,0.9491404122909375,1.0
BraTS20_Training_270,0.9720314016769659,0.0
BraTS20_Training_070,0.9067386215400011,2.0
BraTS20_Training_308,0.895620130384255,3.0
BraTS20_Training_035,0.8223251865737631,5.0
BraTS20_Training_304,0.8630209018009728,3.0
BraTS20_Training_004,0.9469269424043294,1.0
BraTS20_Training_129,0.9013735732249952,1.4142135381698608
BraTS20_Training_369,0.944543772292894,1.0
BraTS20_Training_231,0.9735306206329634,0.0
BraTS20_Training_046,0.509524718457721,20.34699058532715
BraTS20_Training_060,0.9286768781911013,1.0
BraTS20_Training_324,0.8847980338526182,2.4494898319244385
BraTS20_Training_163,0.9616322630096259,1.0
BraTS20_Training_235,0.9554590160996751,1.0
BraTS20_Training_189,0.9483758432082822,1.0
BraTS20_Training_059,0.7108282749167809,8.124038696289062
BraTS20_Training_173,0.8367061384188842,3.605551242828369
BraTS20_Training_348,0.974980667143447,0.0
BraTS20_Training_321,0.9473511229360669,1.0
BraTS20_Training_049,0.9048611111111111,1.4142135381698608
